timestamp_ns,topic,signal,value
1779766679972370849,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680022276234,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680072583427,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680122476658,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680172512026,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680223764298,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680272494594,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680322444430,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680372517549,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680422331525,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680472333074,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680522511684,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680572299147,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680622210671,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680672211538,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680722229620,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680772319546,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680822359103,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680872861241,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680901380943,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.001227184630308513
1779766680920164849,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000954476934684399
1779766680922609173,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680940305815,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000681769239060285
1779766680960160069,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
1779766680972260778,/cd110r_1/trek/joy_control_command,lever,0.0
1779766680980266147,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779766681000409136,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000136353847812057
1779766681020284969,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
1779766681022563303,/cd110r_1/trek/joy_control_command,lever,0.0
1779766681040346111,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
