timestamp_ns,topic,signal,value
1779769524918172841,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7614998169916651
1779769524933090935,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0
1779769524935523896,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769524953361895,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779769524968707604,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.751337833467349
1779769524968743452,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7935548977593656
1779769524973394431,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0
1779769524985610765,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769524993382379,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000136353847812057
1779769525013297275,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.0008181230868723419
1779769525019562279,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.748450200606311
1779769525019632603,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.8456582835960305
1779769525033229105,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
