timestamp_ns,topic,signal,value
1779767209262177408,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209312100933,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209361995518,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209412228747,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209462183164,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209512226164,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209562182991,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209612052249,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209662421321,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209712073589,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209762062684,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209812174329,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209862108553,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209912257514,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209954196035,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000954476934684399
1779767209962240866,/cd110r_1/trek/joy_control_command,lever,0.0
1779767209974028572,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001090830782496456
1779767209994029856,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
1779767210012121509,/cd110r_1/trek/joy_control_command,lever,0.0
1779767210014048693,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0
1779767210034147028,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0008181230868723419
1779767210054186194,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000681769239060285
1779767210062199341,/cd110r_1/trek/joy_control_command,lever,0.0
1779767210074438717,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0
1779767210094145803,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000136353847812057
1779767210112356804,/cd110r_1/trek/joy_control_command,lever,0.0
1779767210114100250,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
1779767210134377187,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0
1779767210154243859,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000272707695624114
1779767210162245428,/cd110r_1/trek/joy_control_command,lever,0.0
1779767210174260963,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000954476934684399
1779767210194273948,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000272707695624114
1779767210212358571,/cd110r_1/trek/joy_control_command,lever,0.0
1779767210214488461,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000954476934684399
1779767210234193096,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000681769239060285
1779767210254173882,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001090830782496456
1779767210262133437,/cd110r_1/trek/joy_control_command,lever,0.0
1779767210273987621,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0
1779767210294312261,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.0008181230868723419
1779767210312132550,/cd110r_1/trek/joy_control_command,lever,0.0
1779767210314549116,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000136353847812057
1779767210334306633,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.00040906154343617096
1779767210354240790,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000272707695624114
1779767210362221591,/cd110r_1/trek/joy_control_command,lever,0.0
1779767210374202513,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
